iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,life_expectancy,DateTime_Out,Entity,Code,Right_Date,Stay at home requirements (OxBSG),Right_DateTime_Out,reference id
UKR,Europe,Ukraine,7/26/2020,63929,1106,1590,19,1461.777,25.289,36.356,0.434,12559,963641,22.034,0.287,12340,0.282,0.067,units unclear,37.96,43733759,77.39,41.4,16.462,11.133,7894.393,539.849,7.11,13.5,47.4,72.06,7/26/2020,Ukraine,UKR,26-Jul-20,1,7/26/2020,
UKR,Europe,Ukraine,7/27/2020,64849,920,1605,15,1482.813,21.036,36.699,0.343,7064,970705,22.196,0.162,12673,0.29,0.068,units unclear,37.96,43733759,77.39,41.4,16.462,11.133,7894.393,539.849,7.11,13.5,47.4,72.06,7/27/2020,Ukraine,UKR,27-Jul-20,1,7/27/2020,
UKR,Europe,Ukraine,7/28/2020,65656,807,1616,11,1501.266,18.453,36.951,0.252,12645,983350,22.485,0.289,12708,0.291,0.069,units unclear,37.96,43733759,77.39,41.4,16.462,11.133,7894.393,539.849,7.11,13.5,47.4,72.06,7/28/2020,Ukraine,UKR,28-Jul-20,1,7/28/2020,
UKR,Europe,Ukraine,7/29/2020,66575,919,1629,13,1522.279,21.014,37.248,0.297,14949,998299,22.827,0.342,12991,0.297,0.07,units unclear,37.96,43733759,77.39,41.4,16.462,11.133,7894.393,539.849,7.11,13.5,47.4,72.06,7/29/2020,Ukraine,UKR,29-Jul-20,1,7/29/2020,
UKR,Europe,Ukraine,7/30/2020,67597,1022,1650,21,1545.648,23.369,37.728,0.48,15494,1013793,23.181,0.354,13134,0.3,0.072,units unclear,37.96,43733759,77.39,41.4,16.462,11.133,7894.393,539.849,7.11,13.5,47.4,72.06,7/30/2020,Ukraine,UKR,30-Jul-20,1,7/30/2020,
UKR,Europe,Ukraine,7/31/2020,68794,1197,1673,23,1573.018,27.37,38.254,0.526,15427,1029220,23.534,0.353,13173,0.301,0.075,units unclear,37.96,43733759,77.39,41.4,16.462,11.133,7894.393,539.849,7.11,13.5,47.4,72.06,7/31/2020,Ukraine,UKR,31-Jul-20,1,7/31/2020,
UKR,Europe,Ukraine,8/1/2020,69884,1090,1693,20,1597.942,24.924,38.712,0.457,16860,1046080,23.919,0.386,13571,0.31,0.074,units unclear,44.91,43733759,77.39,41.4,16.462,11.133,7894.393,539.849,7.11,13.5,47.4,72.06,8/1/2020,Ukraine,UKR,1-Aug-20,1,8/1/2020,
UKR,Europe,Ukraine,8/2/2020,71056,1172,1709,16,1624.74,26.799,39.077,0.366,12303,1058383,24.201,0.281,13535,0.309,0.075,units unclear,44.91,43733759,77.39,41.4,16.462,11.133,7894.393,539.849,7.11,13.5,47.4,72.06,8/2/2020,Ukraine,UKR,2-Aug-20,1,8/2/2020,
UKR,Europe,Ukraine,8/3/2020,72168,1112,1725,16,1650.167,25.427,39.443,0.366,8623,1067006,24.398,0.197,13757,0.315,0.076,units unclear,54.17,43733759,77.39,41.4,16.462,11.133,7894.393,539.849,7.11,13.5,47.4,72.06,8/3/2020,Ukraine,UKR,3-Aug-20,1,8/3/2020,
ARE,Asia,United Arab Emirates,2/8/2020,7,2,0,0,0.708,0.202,0,0,574,832,0.084,0.058,82,0.008,0.005,samples tested,2.78,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,2/8/2020,United Arab Emirates,ARE,8-Feb-20,0,2/8/2020,
ARE,Asia,United Arab Emirates,2/9/2020,7,0,0,0,0.708,0,0,0,1360,2192,0.222,0.138,265,0.027,0.001,samples tested,2.78,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,2/9/2020,United Arab Emirates,ARE,9-Feb-20,0,2/9/2020,
ARE,Asia,United Arab Emirates,2/10/2020,7,0,0,0,0.708,0,0,0,437,2629,0.266,0.044,315,0.032,0.001,samples tested,2.78,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,2/10/2020,United Arab Emirates,ARE,10-Feb-20,0,2/10/2020,
ARE,Asia,United Arab Emirates,2/14/2020,8,0,0,0,0.809,0,0,0,306,2935,0.297,0.031,312,0.032,0.001,samples tested,2.78,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,2/14/2020,United Arab Emirates,ARE,14-Feb-20,0,2/14/2020,
ARE,Asia,United Arab Emirates,2/16/2020,8,0,0,0,0.809,0,0,0,2107,5042,0.51,0.213,407,0.041,0,samples tested,2.78,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,2/16/2020,United Arab Emirates,ARE,16-Feb-20,0,2/16/2020,
ARE,Asia,United Arab Emirates,2/18/2020,9,0,0,0,0.91,0,0,0,1651,6693,0.677,0.167,570,0.058,0,samples tested,2.78,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,2/18/2020,United Arab Emirates,ARE,18-Feb-20,0,2/18/2020,
ARE,Asia,United Arab Emirates,2/21/2020,9,0,0,0,0.91,0,0,0,2201,8894,0.899,0.223,851,0.086,0,samples tested,2.78,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,2/21/2020,United Arab Emirates,ARE,21-Feb-20,0,2/21/2020,
ARE,Asia,United Arab Emirates,2/22/2020,11,2,0,0,1.112,0.202,0,0,4096,12990,1.313,0.414,1286,0.13,0,samples tested,2.78,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,2/22/2020,United Arab Emirates,ARE,22-Feb-20,0,2/22/2020,
ARE,Asia,United Arab Emirates,2/27/2020,13,0,0,0,1.314,0,0,0,1325,14315,1.447,0.134,879,0.089,0.001,samples tested,8.33,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,2/27/2020,United Arab Emirates,ARE,27-Feb-20,0,2/27/2020,
ARE,Asia,United Arab Emirates,2/28/2020,19,6,0,0,1.921,0.607,0,0,8606,22921,2.317,0.87,2004,0.203,0.001,samples tested,8.33,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,2/28/2020,United Arab Emirates,ARE,28-Feb-20,0,2/28/2020,
ARE,Asia,United Arab Emirates,3/4/2020,27,6,0,0,2.73,0.607,0,0,12724,37758,3.818,1.287,3387,0.342,0.001,samples tested,15.74,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,3/4/2020,United Arab Emirates,ARE,4-Mar-20,0,3/4/2020,
ARE,Asia,United Arab Emirates,3/6/2020,29,2,0,0,2.932,0.202,0,0,10753,48511,4.905,1.087,3656,0.37,0,samples tested,15.74,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,3/6/2020,United Arab Emirates,ARE,6-Mar-20,0,3/6/2020,
ARE,Asia,United Arab Emirates,3/10/2020,59,14,0,0,5.965,1.416,0,0,3618,63558,6.426,0.366,5503,0.556,0.001,samples tested,21.3,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,3/10/2020,United Arab Emirates,ARE,10-Mar-20,0,3/10/2020,
ARE,Asia,United Arab Emirates,3/15/2020,86,1,0,0,8.695,0.101,0,0,6616,90187,9.119,0.669,4817,0.487,0.001,samples tested,34.26,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,3/15/2020,United Arab Emirates,ARE,15-Mar-20,1,3/15/2020,
ARE,Asia,United Arab Emirates,3/17/2020,98,0,0,0,9.909,0,0,0,10525,100712,10.183,1.064,5308,0.537,0.001,samples tested,45.37,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,3/17/2020,United Arab Emirates,ARE,17-Mar-20,1,3/17/2020,
ARE,Asia,United Arab Emirates,3/19/2020,113,0,0,0,11.425,0,0,0,13857,114569,11.584,1.401,5863,0.593,0.001,samples tested,45.37,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,3/19/2020,United Arab Emirates,ARE,19-Mar-20,1,3/19/2020,
ARE,Asia,United Arab Emirates,3/21/2020,140,0,0,0,14.155,0,0,0,12706,127275,12.869,1.285,6243,0.631,0.001,samples tested,45.37,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,3/21/2020,United Arab Emirates,ARE,21-Mar-20,1,3/21/2020,
ARE,Asia,United Arab Emirates,3/23/2020,153,0,2,0,15.47,0,0.202,0,16748,144023,14.562,1.693,6939,0.702,0.001,samples tested,62.04,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,3/23/2020,United Arab Emirates,ARE,23-Mar-20,2,3/23/2020,
ARE,Asia,United Arab Emirates,3/24/2020,198,45,2,0,20.019,4.55,0.202,0,9093,153116,15.481,0.919,7486,0.757,0.002,samples tested,62.04,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,3/24/2020,United Arab Emirates,ARE,24-Mar-20,2,3/24/2020,
ARE,Asia,United Arab Emirates,3/25/2020,248,50,2,0,25.075,5.055,0.202,0,9536,162652,16.445,0.964,7859,0.795,0.002,samples tested,70.37,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,3/25/2020,United Arab Emirates,ARE,25-Mar-20,2,3/25/2020,
ARE,Asia,United Arab Emirates,3/27/2020,333,0,2,0,33.669,0,0.202,0,18882,181534,18.355,1.909,8659,0.875,0.003,samples tested,84.26,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,3/27/2020,United Arab Emirates,ARE,27-Mar-20,2,3/27/2020,
ARE,Asia,United Arab Emirates,3/28/2020,405,72,2,0,40.949,7.28,0.202,0,8216,189750,19.185,0.831,8925,0.902,0.004,samples tested,84.26,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,3/28/2020,United Arab Emirates,ARE,28-Mar-20,2,3/28/2020,
ARE,Asia,United Arab Emirates,3/29/2020,468,63,2,0,47.319,6.37,0.202,0,9098,198848,20.105,0.92,9028,0.913,0.005,samples tested,84.26,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,3/29/2020,United Arab Emirates,ARE,29-Mar-20,2,3/29/2020,
ARE,Asia,United Arab Emirates,3/30/2020,570,102,3,1,57.632,10.313,0.303,0.101,7694,206542,20.883,0.778,8931,0.903,0.007,samples tested,84.26,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,3/30/2020,United Arab Emirates,ARE,30-Mar-20,2,3/30/2020,
ARE,Asia,United Arab Emirates,3/31/2020,611,41,5,2,61.777,4.145,0.506,0.202,13458,220000,22.244,1.361,9555,0.966,0.006,samples tested,84.26,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,3/31/2020,United Arab Emirates,ARE,31-Mar-20,2,3/31/2020,
ARE,Asia,United Arab Emirates,4/1/2020,664,53,6,1,67.136,5.359,0.607,0.101,20480,240480,24.314,2.071,11118,1.124,0.005,samples tested,84.26,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/1/2020,United Arab Emirates,ARE,1-Apr-20,2,4/1/2020,
ARE,Asia,United Arab Emirates,4/2/2020,814,150,8,2,82.302,15.166,0.809,0.202,22433,262913,26.583,2.268,12974,1.312,0.005,samples tested,84.26,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/2/2020,United Arab Emirates,ARE,2-Apr-20,2,4/2/2020,
ARE,Asia,United Arab Emirates,4/3/2020,1024,210,8,0,103.535,21.233,0.809,0,31402,294315,29.758,3.175,16112,1.629,0.006,samples tested,84.26,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/3/2020,United Arab Emirates,ARE,3-Apr-20,2,4/3/2020,
ARE,Asia,United Arab Emirates,4/4/2020,1264,240,9,1,127.801,24.266,0.91,0.101,39950,334265,33.797,4.039,20645,2.087,0.006,samples tested,89.81,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/4/2020,United Arab Emirates,ARE,4-Apr-20,2,4/4/2020,
ARE,Asia,United Arab Emirates,4/5/2020,1505,241,10,1,152.168,24.367,1.011,0.101,58348,392613,39.696,5.899,27681,2.799,0.005,samples tested,89.81,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/5/2020,United Arab Emirates,ARE,5-Apr-20,2,4/5/2020,
ARE,Asia,United Arab Emirates,4/6/2020,1783,278,10,0,180.276,28.108,1.011,0,39870,432483,43.728,4.031,32277,3.263,0.005,samples tested,89.81,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/6/2020,United Arab Emirates,ARE,6-Apr-20,2,4/6/2020,
ARE,Asia,United Arab Emirates,4/7/2020,2045,262,11,1,206.766,26.49,1.112,0.101,58294,490777,49.622,5.894,38682,3.911,0.005,samples tested,89.81,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/7/2020,United Arab Emirates,ARE,7-Apr-20,2,4/7/2020,
ARE,Asia,United Arab Emirates,4/8/2020,2313,268,12,1,233.863,27.097,1.213,0.101,48418,539195,54.517,4.895,42674,4.315,0.006,samples tested,89.81,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/8/2020,United Arab Emirates,ARE,8-Apr-20,2,4/8/2020,
ARE,Asia,United Arab Emirates,4/9/2020,2597,284,12,0,262.578,28.715,1.213,0,40000,579195,58.561,4.044,45183,4.568,0.006,samples tested,89.81,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/9/2020,United Arab Emirates,ARE,9-Apr-20,2,4/9/2020,
ARE,Asia,United Arab Emirates,4/10/2020,2910,313,14,2,294.225,31.647,1.416,0.202,49000,628195,63.516,4.954,47697,4.823,0.006,samples tested,89.81,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/10/2020,United Arab Emirates,ARE,10-Apr-20,2,4/10/2020,
ARE,Asia,United Arab Emirates,4/11/2020,3260,350,16,2,329.613,35.388,1.618,0.202,20000,648195,65.538,2.022,44847,4.534,0.006,samples tested,89.81,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/11/2020,United Arab Emirates,ARE,11-Apr-20,2,4/11/2020,
ARE,Asia,United Arab Emirates,4/12/2020,3616,356,20,4,365.607,35.994,2.022,0.404,22000,670195,67.762,2.224,39655,4.009,0.008,samples tested,89.81,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/12/2020,United Arab Emirates,ARE,12-Apr-20,2,4/12/2020,
ARE,Asia,United Arab Emirates,4/13/2020,3982,366,22,2,402.613,37.006,2.224,0.202,23380,693575,70.126,2.364,37299,3.771,0.008,samples tested,89.81,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/13/2020,United Arab Emirates,ARE,13-Apr-20,2,4/13/2020,
ARE,Asia,United Arab Emirates,4/14/2020,4359,377,25,3,440.73,38.118,2.528,0.303,32000,725575,73.362,3.235,33543,3.391,0.01,samples tested,89.81,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/14/2020,United Arab Emirates,ARE,14-Apr-20,2,4/14/2020,
ARE,Asia,United Arab Emirates,4/15/2020,4749,390,28,3,480.163,39.432,2.831,0.303,41425,767000,77.55,4.188,32544,3.29,0.011,samples tested,89.81,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/15/2020,United Arab Emirates,ARE,15-Apr-20,2,4/15/2020,
ARE,Asia,United Arab Emirates,4/16/2020,5158,409,33,5,521.516,41.353,3.337,0.506,25000,792000,80.078,2.528,30401,3.074,0.012,samples tested,89.81,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/16/2020,United Arab Emirates,ARE,16-Apr-20,2,4/16/2020,
ARE,Asia,United Arab Emirates,4/17/2020,5593,435,35,2,565.498,43.982,3.539,0.202,24000,816000,82.504,2.427,26829,2.713,0.014,samples tested,87.04,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/17/2020,United Arab Emirates,ARE,17-Apr-20,2,4/17/2020,
ARE,Asia,United Arab Emirates,4/18/2020,6045,452,37,2,611.199,45.701,3.741,0.202,21806,837806,84.709,2.205,27087,2.739,0.015,samples tested,87.04,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/18/2020,United Arab Emirates,ARE,18-Apr-20,2,4/18/2020,
ARE,Asia,United Arab Emirates,4/19/2020,6490,445,37,0,656.192,44.993,3.741,0,25795,863601,87.317,2.608,27629,2.794,0.015,samples tested,87.04,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/19/2020,United Arab Emirates,ARE,19-Apr-20,2,4/19/2020,
ARE,Asia,United Arab Emirates,4/20/2020,6943,453,41,4,701.994,45.802,4.145,0.404,22807,886408,89.623,2.306,27548,2.785,0.015,samples tested,87.04,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/20/2020,United Arab Emirates,ARE,20-Apr-20,2,4/20/2020,
ARE,Asia,United Arab Emirates,4/21/2020,7401,458,43,2,748.301,46.308,4.348,0.202,20165,906573,91.662,2.039,25857,2.614,0.017,samples tested,87.04,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/21/2020,United Arab Emirates,ARE,21-Apr-20,2,4/21/2020,
ARE,Asia,United Arab Emirates,4/22/2020,7865,464,46,3,795.216,46.914,4.651,0.303,23053,929626,93.993,2.331,23232,2.349,0.019,samples tested,87.04,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/22/2020,United Arab Emirates,ARE,22-Apr-20,2,4/22/2020,
ARE,Asia,United Arab Emirates,4/23/2020,8322,457,52,6,841.422,46.206,5.258,0.607,25506,955132,96.572,2.579,23305,2.356,0.019,samples tested,87.04,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/23/2020,United Arab Emirates,ARE,23-Apr-20,2,4/23/2020,
ARE,Asia,United Arab Emirates,4/24/2020,8812,490,56,4,890.965,49.543,5.662,0.404,26274,981406,99.228,2.657,23629,2.389,0.019,samples tested,87.04,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/24/2020,United Arab Emirates,ARE,24-Apr-20,2,4/24/2020,
ARE,Asia,United Arab Emirates,4/25/2020,9309,497,64,8,941.216,50.251,6.471,0.809,21984,1003390,101.451,2.223,23655,2.392,0.02,samples tested,87.04,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/25/2020,United Arab Emirates,ARE,25-Apr-20,2,4/25/2020,
ARE,Asia,United Arab Emirates,4/26/2020,9813,504,71,7,992.174,50.959,7.179,0.708,25086,1028476,103.987,2.536,23554,2.382,0.02,samples tested,87.04,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/26/2020,United Arab Emirates,ARE,26-Apr-20,2,4/26/2020,
ARE,Asia,United Arab Emirates,4/27/2020,10349,536,76,5,1046.368,54.194,7.684,0.506,26195,1054671,106.636,2.649,24038,2.43,0.02,samples tested,87.04,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/27/2020,United Arab Emirates,ARE,27-Apr-20,2,4/27/2020,
ARE,Asia,United Arab Emirates,4/28/2020,10839,490,82,6,1095.911,49.543,8.291,0.607,27905,1082576,109.457,2.821,25143,2.542,0.02,samples tested,87.04,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/28/2020,United Arab Emirates,ARE,28-Apr-20,2,4/28/2020,
ARE,Asia,United Arab Emirates,4/29/2020,11380,541,89,7,1150.611,54.7,8.999,0.708,26524,1109100,112.139,2.682,25639,2.592,0.02,samples tested,81.48,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/29/2020,United Arab Emirates,ARE,29-Apr-20,2,4/29/2020,
ARE,Asia,United Arab Emirates,4/30/2020,11929,549,98,9,1206.119,55.508,9.909,0.91,36266,1145366,115.806,3.667,27176,2.748,0.019,samples tested,81.48,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,4/30/2020,United Arab Emirates,ARE,30-Apr-20,2,4/30/2020,
ARE,Asia,United Arab Emirates,5/1/2020,12481,552,105,7,1261.931,55.812,10.616,0.708,26677,1172043,118.503,2.697,27234,2.754,0.019,samples tested,81.48,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,5/1/2020,United Arab Emirates,ARE,1-May-20,2,5/1/2020,
ARE,Asia,United Arab Emirates,5/2/2020,13038,557,111,6,1318.248,56.317,11.223,0.607,18428,1190471,120.366,1.863,26726,2.702,0.02,samples tested,81.48,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,5/2/2020,United Arab Emirates,ARE,2-May-20,2,5/2/2020,
ARE,Asia,United Arab Emirates,5/3/2020,13599,561,119,8,1374.97,56.722,12.032,0.809,28039,1218510,123.201,2.835,27148,2.745,0.02,samples tested,81.48,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,5/3/2020,United Arab Emirates,ARE,3-May-20,2,5/3/2020,
ARE,Asia,United Arab Emirates,5/4/2020,14163,564,126,7,1431.995,57.025,12.74,0.708,25231,1243741,125.752,2.551,27010,2.731,0.02,samples tested,81.48,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,5/4/2020,United Arab Emirates,ARE,4-May-20,2,5/4/2020,
ARE,Asia,United Arab Emirates,5/5/2020,14730,567,137,11,1489.323,57.328,13.852,1.112,33994,1277735,129.189,3.437,27880,2.819,0.02,samples tested,81.48,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,5/5/2020,United Arab Emirates,ARE,5-May-20,2,5/5/2020,
ARE,Asia,United Arab Emirates,5/6/2020,15192,462,146,9,1536.035,46.712,14.762,0.91,41134,1318869,133.348,4.159,29967,3.03,0.018,samples tested,81.48,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,5/6/2020,United Arab Emirates,ARE,6-May-20,2,5/6/2020,
ARE,Asia,United Arab Emirates,5/7/2020,15738,546,157,11,1591.24,55.205,15.874,1.112,33153,1352022,136.7,3.352,29522,2.985,0.018,samples tested,81.48,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,5/7/2020,United Arab Emirates,ARE,7-May-20,2,5/7/2020,
ARE,Asia,United Arab Emirates,5/8/2020,16240,502,165,8,1641.996,50.756,16.683,0.809,29866,1381888,139.72,3.02,29978,3.031,0.018,samples tested,81.48,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,5/8/2020,United Arab Emirates,ARE,8-May-20,2,5/8/2020,
ARE,Asia,United Arab Emirates,5/9/2020,16793,553,174,9,1697.909,55.913,17.593,0.91,26763,1408651,142.426,2.706,31169,3.151,0.017,samples tested,81.48,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,5/9/2020,United Arab Emirates,ARE,9-May-20,2,5/9/2020,
ARE,Asia,United Arab Emirates,5/10/2020,17417,624,185,11,1761.001,63.091,18.705,1.112,32597,1441248,145.722,3.296,31820,3.217,0.017,samples tested,81.48,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,5/10/2020,United Arab Emirates,ARE,10-May-20,2,5/10/2020,
ARE,Asia,United Arab Emirates,5/11/2020,18198,781,198,13,1839.966,78.965,20.019,1.314,34869,1476117,149.247,3.526,33197,3.356,0.017,samples tested,81.48,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,5/11/2020,United Arab Emirates,ARE,11-May-20,2,5/11/2020,
ARE,Asia,United Arab Emirates,5/12/2020,18878,680,201,3,1908.72,68.754,20.323,0.303,37112,1513229,153,3.752,33642,3.401,0.018,samples tested,81.48,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,5/12/2020,United Arab Emirates,ARE,12-May-20,2,5/12/2020,
ARE,Asia,United Arab Emirates,5/13/2020,19661,783,203,2,1987.887,79.168,20.525,0.202,38477,1551706,156.89,3.89,33262,3.363,0.019,samples tested,81.48,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,5/13/2020,United Arab Emirates,ARE,13-May-20,2,5/13/2020,
ARE,Asia,United Arab Emirates,5/14/2020,20386,725,206,3,2061.191,73.303,20.828,0.303,35735,1587441,160.503,3.613,33631,3.4,0.02,samples tested,79.63,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,5/14/2020,United Arab Emirates,ARE,14-May-20,2,5/14/2020,
ARE,Asia,United Arab Emirates,5/15/2020,21084,698,208,2,2131.764,70.573,21.03,0.202,40720,1628161,164.62,4.117,35182,3.557,0.02,samples tested,74.07,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,5/15/2020,United Arab Emirates,ARE,15-May-20,1,5/15/2020,
ARE,Asia,United Arab Emirates,5/16/2020,21831,747,210,2,2207.292,75.528,21.233,0.202,37844,1666005,168.447,3.826,36765,3.717,0.02,samples tested,74.07,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,5/16/2020,United Arab Emirates,ARE,16-May-20,1,5/16/2020,
ARE,Asia,United Arab Emirates,5/17/2020,22627,796,214,4,2287.774,80.482,21.637,0.404,38904,1704909,172.38,3.934,37666,3.808,0.02,samples tested,74.07,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,5/17/2020,United Arab Emirates,ARE,17-May-20,1,5/17/2020,
ARE,Asia,United Arab Emirates,5/18/2020,23358,731,220,6,2361.684,73.91,22.244,0.607,43732,1748641,176.802,4.422,38932,3.936,0.019,samples tested,72.22,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,5/18/2020,United Arab Emirates,ARE,18-May-20,0,5/18/2020,
ARE,Asia,United Arab Emirates,5/19/2020,24190,832,224,4,2445.806,84.122,22.648,0.404,43993,1792634,181.25,4.448,39915,4.036,0.019,samples tested,72.22,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,5/19/2020,United Arab Emirates,ARE,19-May-20,0,5/19/2020,
ARE,Asia,United Arab Emirates,5/20/2020,25063,873,227,3,2534.073,88.267,22.952,0.303,50377,1843011,186.343,5.094,41615,4.208,0.019,samples tested,72.22,9890400,112.442,34,1.144,0.526,67293.483,317.84,17.26,1.2,37.4,77.97,5/20/2020,United Arab Emirates,ARE,20-May-20,0,5/20/2020,
